Created,69,IR/03/19/598/00069,598,2019-03-07 09:14,6.75,,169,174,9,2019-03-07 09:14:56,1,Admin
Created,69,IR/03/19/598/00069,598,2019-03-07 09:14,31.75,,170,383,10,2019-03-07 09:15:46,1,Admin
Created,69,IR/03/19/598/00069,598,2019-03-07 09:14,402.25,,171,156,19,2019-03-07 09:16:01,1,Admin
Posted,69,,,,,,,,,2019-03-07 09:16:07,1,Admin
Created,70,IR/03/19/611/00070,611,2019-03-08 09:02,450,Item not working taken to Mr. Dinesh Kumar,172,1229,1,2019-03-08 09:04:51,1,Admin
Posted,70,,,,,,,,,2019-03-08 09:04:58,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,220,,173,130,4,2019-03-08 12:10:58,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,644,,174,409,8,2019-03-08 12:11:29,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,8744,,175,350,1,2019-03-08 12:12:19,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,9514,,176,79,2,2019-03-08 12:15:42,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,9559,,177,80,1,2019-03-08 12:16:36,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,9771.25,,178,174,283,2019-03-08 12:17:07,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,10123.75,,179,383,141,2019-03-08 12:21:22,1,Admin
Created,72,IR/03/19/550/00072,550,2019-03-08 12:24,63,,180,137,2,2019-03-08 12:24:46,1,Admin
Created,72,IR/03/19/550/00072,550,2019-03-08 12:24,131,,181,696,2,2019-03-08 12:25:54,1,Admin
Created,72,IR/03/19/550/00072,550,2019-03-08 12:24,233,,182,673,2,2019-03-08 12:26:06,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,10128.75,,183,131,1,2019-03-08 12:27:13,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,10263.75,,184,423,15,2019-03-08 12:27:54,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,10301.75,,185,424,4,2019-03-08 12:28:15,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,25132.04,,186,160,243,2019-03-08 12:29:43,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,25367.75,,187,126,3,2019-03-08 12:30:41,1,Admin
Created,73,IR/03/19/548/00073,548,2019-03-08 12:31,600,,188,127,2,2019-03-08 12:32:10,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,25787.75,,189,124,6,2019-03-08 12:32:45,1,Admin
Created,71,IR/03/19/533/00071,533,2019-03-08 12:10,25983.75,,190,125,2,2019-03-08 12:33:08,1,Admin
Posted,71,,,,,,,,,2019-03-08 12:33:20,1,Admin
Posted,72,,,,,,,,,2019-03-08 12:35:51,1,Admin
Posted,73,,,,,,,,,2019-03-08 12:36:22,1,Admin
Created,74,IR/03/19/413/00074,413,2019-03-12 12:53,15128,,191,185,2,2019-03-12 12:56:45,1,Admin
Created,74,IR/03/19/413/00074,413,2019-03-12 12:53,43694,,192,189,3,2019-03-12 12:57:06,1,Admin
Created,74,IR/03/19/413/00074,413,2019-03-12 12:53,60331.7,,193,222,10,2019-03-12 12:57:34,1,Admin
Posted,74,,,,,,,,,2019-03-12 12:58:18,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,2497,,194,225,11,2019-03-12 13:06:06,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,2632,,195,80,3,2019-03-12 13:06:26,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,2947,,196,84,3,2019-03-12 13:06:41,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3047,,197,131,20,2019-03-12 13:07:06,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3194,,198,138,7,2019-03-12 13:07:17,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3302,,199,172,60,2019-03-12 13:07:38,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3347,,200,174,60,2019-03-12 13:07:59,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3379,,201,177,8,2019-03-12 13:08:12,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3399,,202,383,8,2019-03-12 13:10:01,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3494,,203,422,10,2019-03-12 13:10:20,1,Admin
Created,75,IR/03/19/517/00075,517,2019-03-12 13:05,3845,,204,1125,18,2019-03-12 13:11:29,1,Admin
Posted,75,,,,,,,,,2019-03-12 13:11:35,1,Admin
Created,76,IR/03/19/522/00076,522,2019-03-12 13:12,80,,205,840,4,2019-03-12 13:12:36,1,Admin
Posted,76,,,,,,,,,2019-03-12 13:12:42,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,157.5,,206,129,3.5,2019-03-12 13:16:06,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,162.5,,207,131,1,2019-03-12 13:17:13,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,232.5,,208,132,14,2019-03-12 13:17:27,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,377,,209,139,17,2019-03-12 13:18:18,1,Admin
Created,78,IR/03/19/577/00078,577,2019-03-12 13:19,315,,210,138,15,2019-03-12 13:20:02,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,2483,,211,156,108,2019-03-12 13:20:45,1,Admin
Created,78,IR/03/19/577/00078,577,2019-03-12 13:19,1555,,212,157,40,2019-03-12 13:21:32,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,4103,,213,159,45,2019-03-12 13:28:33,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,4253,,214,174,200,2019-03-12 13:29:22,1,Admin
Created,77,IR/03/19/553/00077,553,2019-03-12 13:15,4753,,215,383,200,2019-03-12 13:29:41,1,Admin
Posted,77,,,,,,,,,2019-03-12 13:29:47,1,Admin
Posted,78,,,,,,,,,2019-03-12 13:30:11,1,Admin
Created,79,IR/03/19/562/00079,562,2019-03-12 13:50,700,,216,235,1,2019-03-12 13:50:54,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,2242.5,,217,156,115,2019-03-12 13:52:08,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,5342.5,,218,157,100,2019-03-12 13:52:20,1,Admin
Posted,79,,,,,,,,,2019-03-12 13:53:31,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,5427.5,,219,139,10,2019-03-12 13:54:46,1,Admin
Created,81,IR/03/19/545/00081,545,2019-03-12 13:54,147,,220,138,7,2019-03-12 13:55:26,1,Admin
Created,81,IR/03/19/545/00081,545,2019-03-12 13:54,427,,221,124,4,2019-03-12 13:56:31,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,5602.5,,222,131,35,2019-03-12 13:56:51,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,5627.5,,223,132,5,2019-03-12 13:57:10,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,6190,,224,383,225,2019-03-12 13:57:42,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,6358.75,,225,174,225,2019-03-12 13:58:00,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,6633.75,,226,170,100,2019-03-12 13:58:19,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,6638.75,,227,419,1,2019-03-12 13:58:39,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,6643.75,,228,420,1,2019-03-12 13:58:56,1,Admin
Created,80,IR/03/19/543/00080,543,2019-03-12 13:51,7043.75,,229,114,4,2019-03-12 14:01:03,1,Admin
Posted,81,,,,,,,,,2019-03-12 14:01:13,1,Admin
Posted,80,,,,,,,,,2019-03-12 14:01:57,1,Admin
Created,82,IR/03/19/563/00082,563,2019-03-12 14:27,700,,230,235,1,2019-03-12 14:28:36,1,Admin
Posted,82,,,,,,,,,2019-03-12 14:28:42,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,1462.5,,231,156,75,2019-03-12 14:29:47,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,4066.5,,232,157,84,2019-03-12 14:30:11,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,4199,,233,409,2.5,2019-03-12 14:30:37,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,4839,,234,109,4,2019-03-12 14:31:16,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,4941,,235,139,12,2019-03-12 14:31:45,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,5613,,236,138,32,2019-03-12 14:31:57,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,6873,,237,124,18,2019-03-12 14:32:21,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,7265,,238,125,4,2019-03-12 14:32:34,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,7440,,239,131,35,2019-03-12 14:33:02,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,7475,,240,132,7,2019-03-12 14:33:14,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,7530,,241,130,1,2019-03-12 14:33:33,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,7905,,242,383,150,2019-03-12 14:34:02,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,8073.75,,243,174,225,2019-03-12 14:34:21,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,8348.75,,244,170,100,2019-03-12 14:34:40,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,8353.75,,245,419,1,2019-03-12 14:35:00,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,8358.75,,246,420,1,2019-03-12 14:35:13,1,Admin
Created,83,IR/03/19/542/00083,542,2019-03-12 14:29,8658.75,,247,114,3,2019-03-12 14:35:47,1,Admin
Posted,83,,,,,,,,,2019-03-12 14:35:52,1,Admin
Created,84,IR/03/19/594/00084,594,2019-03-12 14:38,700,,248,235,1,2019-03-12 14:39:22,1,Admin
Posted,84,,,,,,,,,2019-03-12 14:39:31,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,1365,,249,156,70,2019-03-12 14:40:35,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,5643,,250,157,138,2019-03-12 14:40:51,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,5802,,251,409,3,2019-03-12 14:41:11,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,6762,,252,109,6,2019-03-12 14:41:35,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,6864,,253,139,12,2019-03-12 14:42:02,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,7452,,254,138,28,2019-03-12 14:42:14,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,8712,,255,124,18,2019-03-12 14:42:38,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,10574,,256,125,19,2019-03-12 14:42:50,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,10664,,257,131,18,2019-03-12 14:43:17,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,10749,,258,132,17,2019-03-12 14:43:30,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,10804,,259,130,1,2019-03-12 14:43:48,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,11366.5,,260,383,225,2019-03-12 14:44:10,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,11535.25,,261,174,225,2019-03-12 14:44:23,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,11810.25,,262,170,100,2019-03-12 14:44:49,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,11815.25,,263,419,1,2019-03-12 14:45:08,1,Admin
Created,85,IR/03/19/595/00085,595,2019-03-12 14:40,11825.25,,264,420,2,2019-03-12 14:45:21,1,Admin
Posted,85,,,,,,,,,2019-03-12 14:45:26,1,Admin
Created,86,IR/03/19/521/00086,521,2019-03-12 14:50,13432,,265,260,2,2019-03-12 14:51:24,1,Admin
Posted,86,,,,,,,,,2019-03-12 14:51:29,1,Admin
Created,87,IR/03/19/520/00087,520,2019-03-12 14:52,13310.12,,266,197,1,2019-03-12 14:52:53,1,Admin
Created,87,IR/03/19/520/00087,520,2019-03-12 14:52,31944.29,,267,195,1,2019-03-12 14:53:19,1,Admin
Posted,87,,,,,,,,,2019-03-12 14:53:24,1,Admin
Created,88,IR/03/19/575/00088,575,2019-03-14 09:15,22668.6,Item Return To Finish Leather Collection Job,268,55,2,2019-03-14 09:16:43,1,Admin
Posted,88,,,,,,,,,2019-03-14 09:16:49,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,875,,269,383,350,2019-03-14 11:45:29,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,995,,270,381,2,2019-03-14 11:46:00,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,1257.5,,271,174,350,2019-03-14 11:46:29,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,1367.5,,272,170,40,2019-03-14 11:46:54,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7470.5,,273,160,100,2019-03-14 11:49:40,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7486.5,,274,140,2,2019-03-14 11:50:22,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7528.5,,275,138,2,2019-03-14 11:53:21,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7660.5,,276,133,6,2019-03-14 11:53:38,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7685.5,,277,131,5,2019-03-14 11:54:06,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,7850.5,,278,130,3,2019-03-14 11:54:32,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,8130.5,,279,128,8,2019-03-14 11:54:45,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,8444.78,,280,126,4,2019-03-14 11:55:02,1,Admin
Created,89,IR/03/19/581/00089,581,2019-03-14 11:43,8724.78,,281,124,4,2019-03-14 11:55:15,1,Admin
Posted,89,,,,,,,,,2019-03-14 11:56:11,1,Admin
Created,90,IR/03/19/615/00090,615,2019-03-14 11:58,6000,,282,51,1,2019-03-14 11:58:56,1,Admin
Posted,90,,,,,,,,,2019-03-14 11:59:39,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,250,,283,383,100,2019-03-14 12:02:05,1,Admin
Created,92,IR/03/19/626/00092,626,2019-03-14 12:01,250,,284,383,100,2019-03-14 12:02:06,1,Admin
Created,92,IR/03/19/626/00092,626,2019-03-14 12:01,325,,285,174,100,2019-03-14 12:02:22,1,Admin
Created,92,IR/03/19/626/00092,626,2019-03-14 12:01,393.75,,286,170,25,2019-03-14 12:03:55,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,325,,287,174,100,2019-03-14 12:27:19,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,393.75,,288,170,25,2019-03-14 12:27:41,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,813.75,,289,138,20,2019-03-14 12:27:54,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,853.75,,290,135,4,2019-03-14 12:28:05,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,928.75,,291,131,15,2019-03-14 12:28:22,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,1208.75,,292,128,8,2019-03-14 12:28:41,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,2258.75,,293,124,15,2019-03-14 12:28:55,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,3458.75,,294,114,12,2019-03-14 12:29:35,1,Admin
Created,91,IR/03/19/626/00091,626,2019-03-14 12:01,3578.75,,295,110,1,2019-03-14 12:29:45,1,Admin
Posted,91,,,,,,,,,2019-03-14 12:30:01,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,20,,296,420,4,2019-03-14 14:38:54,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,40,,297,419,4,2019-03-14 14:39:09,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,160,,298,381,2,2019-03-14 14:39:21,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,347.5,,299,174,250,2019-03-14 14:39:39,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,972.5,,300,383,250,2019-03-14 14:39:53,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,1522.5,,301,170,200,2019-03-14 14:40:17,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,1692.5,,302,139,20,2019-03-14 14:40:31,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,2532.5,,303,138,40,2019-03-14 14:40:46,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,2632.5,,304,132,20,2019-03-14 14:40:59,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,2832.5,,305,131,40,2019-03-14 14:41:10,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,2997.5,,306,130,3,2019-03-14 14:41:34,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,3222.5,,307,129,5,2019-03-14 14:41:45,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,3397.5,,308,128,5,2019-03-14 14:41:55,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,5357.5,,309,125,20,2019-03-14 14:42:04,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,8297.5,,310,124,42,2019-03-14 14:42:14,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,9297.5,,311,114,10,2019-03-14 14:42:24,1,Admin
Created,93,IR/03/19/642/00092,642,2019-03-14 14:38,10897.5,,312,109,10,2019-03-14 14:42:33,1,Admin
Posted,93,,,,,,,,,2019-03-14 14:42:40,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,45,,313,80,1,2019-03-15 07:56:25,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,150,,314,84,1,2019-03-15 07:56:42,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,310,,315,109,1,2019-03-15 07:57:10,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,467.14,,316,126,2,2019-03-15 07:58:42,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,420,,317,130,2,2019-03-15 08:01:19,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,555,,318,129,3,2019-03-15 08:01:32,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,753,,319,133,9,2019-03-15 08:02:03,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,933,,320,134,4,2019-03-15 08:02:29,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,997,,321,140,8,2019-03-15 08:02:52,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,6267,,322,157,170,2019-03-15 08:03:29,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,6417,,323,174,200,2019-03-15 08:04:18,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,6882.5,,324,424,49,2019-03-15 08:04:57,1,Admin
Created,94,IR/03/19/520/00094,520,2019-03-15 07:56,7232.5,,325,639,1,2019-03-15 08:05:15,1,Admin
Created,95,IR/03/19/532/00095,532,2019-03-15 08:08,800,,326,243,1,2019-03-15 08:09:06,1,Admin
Created,96,IR/03/19/535/00096,535,2019-03-15 08:09,5,,327,131,1,2019-03-15 08:09:58,1,Admin
Created,96,IR/03/19/535/00096,535,2019-03-15 08:09,26,,328,138,1,2019-03-15 08:10:11,1,Admin
Posted,96,,,,,,,,,2019-03-15 08:19:22,1,Admin
Posted,95,,,,,,,,,2019-03-15 08:19:30,1,Admin
Posted,94,,,,,,,,,2019-03-15 08:19:37,1,Admin
Created,97,IR/03/19/636/00097,636,2019-03-15 10:04,9000,,329,320,1,2019-03-15 10:05:13,1,Admin
Posted,97,,,,,,,,,2019-03-15 10:05:22,1,Admin
Created,98,IR/03/19/520/00098,520,2019-03-15 10:17,3000,,330,317,2,2019-03-15 10:17:31,1,Admin
Created,98,IR/03/19/520/00098,520,2019-03-15 10:17,3195,,331,156,10,2019-03-15 10:19:21,1,Admin
Posted,98,,,,,,,,,2019-03-15 10:19:34,1,Admin
Created,99,IR/03/19/631/00099,631,2019-03-16 09:21,24616.73,,332,246,1,2019-03-16 09:21:35,1,Admin
Posted,99,,,,,,,,,2019-03-16 09:22:52,1,Admin
Created,100,IR/03/19/658/00100,658,2019-03-18 10:19,3962.56,,333,202,1,2019-03-18 10:19:51,1,Admin
Posted,100,,,,,,,,,2019-03-18 10:19:56,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,25,,334,132,5,2019-03-18 12:50:09,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,88,,335,423,7,2019-03-18 12:51:31,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,163,,336,174,100,2019-03-18 12:51:57,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,308,,337,647,1,2019-03-18 12:53:35,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,353,,338,80,1,2019-03-18 12:54:20,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,473,,339,381,2,2019-03-18 12:54:56,1,Admin
Created,101,IR/03/19/596/00101,596,2019-03-18 12:49,723,,340,383,100,2019-03-18 12:55:30,1,Admin
Posted,101,,,,,,,,,2019-03-18 12:56:56,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,6200,,341,157,200,2019-03-18 13:49:08,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,7506.5,,342,156,67,2019-03-18 13:49:19,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,7686.5,,343,129,4,2019-03-18 13:49:40,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,8481.5,,344,409,15,2019-03-18 13:50:36,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,8609,,345,139,15,2019-03-18 13:51:31,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9197,,346,138,28,2019-03-18 13:52:28,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9247,,347,131,10,2019-03-18 13:53:03,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9397,,348,174,200,2019-03-18 13:53:31,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9672,,349,170,100,2019-03-18 13:53:55,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9677,,350,419,1,2019-03-18 13:54:22,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,9692,,351,420,3,2019-03-18 13:54:48,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,10132,,352,383,176,2019-03-18 13:55:11,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,10772,,353,109,4,2019-03-18 13:55:45,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,11572,,354,114,8,2019-03-18 13:56:05,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,13434,,355,125,19,2019-03-18 13:57:43,1,Admin
Created,102,IR/03/19/640/00102,640,2019-03-18 13:48,14834,,356,124,20,2019-03-18 13:58:05,1,Admin
Posted,102,,,,,,,,,2019-03-18 13:59:00,1,Admin
Created,103,IR/03/19/667/00103,667,2019-03-21 09:25,2200,,357,1225,1,2019-03-21 09:26:14,1,Admin
Posted,103,,,,,,,,,2019-03-21 09:26:20,1,Admin
Created,104,IR/03/19/459/00104,459,2019-03-21 09:49,16725,,358,447,3,2019-03-21 09:50:58,1,Admin
Posted,104,,,,,,,,,2019-03-21 09:51:05,1,Admin
Created,105,IR/03/19/669/00105,669,2019-03-21 10:02,3150,,359,1226,1,2019-03-21 10:02:50,1,Admin
Posted,105,,,,,,,,,2019-03-21 10:02:56,1,Admin
Created,106,IR/03/19/689/00106,689,2019-03-25 15:52,14537.4,,360,1285,6,2019-03-25 15:55:53,1,Admin
Posted,106,,,,,,,,,2019-03-25 15:58:25,1,Admin
Created,107,IR/03/19/657/00107,657,2019-03-26 08:58,3962.56,,361,202,1,2019-03-26 08:59:54,1,Admin
Posted,107,,,,,,,,,2019-03-26 09:00:00,1,Admin
Created,108,IR/03/19/497/00108,497,2019-03-26 09:09,700,,362,235,1,2019-03-26 09:12:06,1,Admin
Posted,108,,,,,,,,,2019-03-26 09:12:12,1,Admin
Created,109,IR/03/19/699/00109,699,2019-03-26 11:22,9522,,363,189,1,2019-03-26 11:22:57,1,Admin
Posted,109,,,,,,,,,2019-03-26 11:23:32,1,Admin
Created,110,IR/03/19/639/00110,639,2019-03-28 14:15,700,,364,235,1,2019-03-28 14:16:56,1,Admin
Posted,110,,,,,,,,,2019-03-28 14:17:04,1,Admin
Created,111,IR/03/19/640/00111,640,2019-03-28 16:15,100,,365,132,20,2019-03-28 16:15:28,1,Admin
Posted,111,,,,,,,,,2019-03-28 16:15:37,1,Admin
Created,112,IR/04/19/697/00112,697,2019-04-01 09:43,209.48,,366,1252,2,2019-04-01 09:44:09,1,Admin
Posted,112,,,,,,,,,2019-04-01 09:44:18,1,Admin
Created,113,IR/04/19/279/00113,279,2019-04-02 11:29,25710,,367,753,3,2019-04-02 11:30:15,1,Admin
Posted,113,,,,,,,,,2019-04-02 11:30:24,1,Admin
Created,114,IR/04/19/699/00114,699,2019-04-03 09:41,2290,,368,242,1,2019-04-03 09:42:23,1,Admin
Posted,114,,,,,,,,,2019-04-03 09:42:30,1,Admin
Created,115,IR/04/19/652/00115,652,2019-04-04 10:06,900,,369,1229,2,2019-04-04 10:07:17,1,Admin
Posted,115,,,,,,,,,2019-04-04 10:07:41,1,Admin
Created,116,IR/04/19/665/00116,665,2019-04-06 09:09,4774,,370,157,154,2019-04-06 09:09:16,1,Admin
Posted,116,,,,,,,,,2019-04-06 09:09:23,1,Admin
Created,117,IR/04/19/716/00117,716,2019-04-06 09:11,1271,,371,157,41,2019-04-06 09:12:02,1,Admin
Created,117,IR/04/19/716/00117,716,2019-04-06 09:11,2382.5,,372,156,57,2019-04-06 09:12:25,1,Admin
Posted,117,,,,,,,,,2019-04-06 09:12:30,1,Admin
Created,118,IR/04/19/642/00118,642,2019-04-06 09:14,1521,,373,156,78,2019-04-06 09:14:27,1,Admin
Created,118,IR/04/19/642/00118,642,2019-04-06 09:14,2316,,374,409,15,2019-04-06 09:14:41,1,Admin
Created,118,IR/04/19/642/00118,642,2019-04-06 09:14,2701,,375,79,1,2019-04-06 09:14:57,1,Admin
Posted,118,,,,,,,,,2019-04-06 09:15:30,1,Admin
