Type,Tech Response Installation Sheet ID,Tech Response ID,Tech Response Installation Sheet No,Tech Response Installation Sheet Date Time,Remarks,Tech Response Installation Sheet Detail ID,Item ID,Rate,Quantity,Date & Time,User ID,User Name
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,420,114,103.77,6,2019-12-10 12:14:55,12,Sanjaya
Updated,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,420,114,103.77,8,2019-12-10 12:15:17,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,421,124,58,10,2019-12-10 12:16:38,12,Sanjaya
Updated,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,420,114,103.77,10,2019-12-10 12:16:49,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,422,138,7,5,2019-12-10 12:17:33,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,423,131,5,6,2019-12-10 12:18:22,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,423,131,5,7,2019-12-10 12:18:45,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,424,174,0.9,82,2019-12-10 12:19:09,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,425,382,2,80,2019-12-10 12:21:41,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,426,128,35,2,2019-12-10 12:24:32,12,Sanjaya
Updated,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,426,128,35,1,2019-12-10 12:24:44,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,427,422,5,25,2019-12-10 12:26:04,12,Sanjaya
Created,98,3335,TR/INS/12/19/3335/00098,2019-12-10 12:11,,428,381,60,1,2019-12-10 12:28:39,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,429,159,38.5,60,2019-12-10 12:59:01,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,430,114,103.77,1,2019-12-10 12:59:49,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,431,174,0.9,80,2019-12-10 13:00:32,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,432,172,1.2,1,2019-12-10 13:02:04,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,433,124,58,10,2019-12-10 13:03:16,12,Sanjaya
Updated,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,432,172,1.2,80,2019-12-10 13:03:48,12,Sanjaya
Updated,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,430,114,103.77,8,2019-12-10 13:04:33,12,Sanjaya
Created,99,2059,TR/INS/12/19/2059/00099,2019-12-10 12:58,,434,422,5,30,2019-12-10 13:06:01,12,Sanjaya
Posted,93,,,,,,,,,2019-12-12 08:43:41,12,Sanjaya
Approved,93,,,,,,,,,2019-12-12 08:43:50,12,Sanjaya
Created,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,435,114,103.77,8,2019-12-12 08:59:01,12,Sanjaya
Updated,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,435,114,103.77,6,2019-12-12 08:59:53,12,Sanjaya
Created,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,436,172,1.2,50,2019-12-12 09:00:31,12,Sanjaya
Created,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,437,174,0.9,50,2019-12-12 09:00:59,12,Sanjaya
Created,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,438,159,38.5,30,2019-12-12 09:01:37,12,Sanjaya
Created,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,439,108,9,6,2019-12-12 09:03:59,12,Sanjaya
Created,97,2605,TR/INS/11/19/2605/00097,2019-11-23 11:28,,440,381,60,1,2019-12-12 11:41:51,12,Sanjaya
Posted,97,,,,,,,,,2019-12-12 11:42:03,12,Sanjaya
Approved,97,,,,,,,,,2019-12-12 11:42:12,12,Sanjaya
Created,101,3381,TR/INS/12/19/3381/00101,2019-12-12 12:27,,441,720,17,1,2019-12-12 12:29:44,12,Sanjaya
Created,101,3381,TR/INS/12/19/3381/00101,2019-12-12 12:27,,442,313,70,2,2019-12-12 12:30:20,12,Sanjaya
Created,101,3381,TR/INS/12/19/3381/00101,2019-12-12 12:27,,443,639,340,1,2019-12-12 12:31:27,12,Sanjaya
Created,101,3381,TR/INS/12/19/3381/00101,2019-12-12 12:27,,444,381,60,1,2019-12-12 12:32:51,12,Sanjaya
Posted,101,,,,,,,,,2019-12-12 12:36:55,12,Sanjaya
Approved,101,,,,,,,,,2019-12-12 12:37:04,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,445,157,38,60,2019-12-13 02:09:33,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,446,172,1.2,60,2019-12-13 02:11:39,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,447,174,0.9,60,2019-12-13 02:12:13,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,448,114,103.77,1,2019-12-13 02:13:24,12,Sanjaya
Updated,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,448,114,103.77,10,2019-12-13 02:13:35,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,449,124,58,4,2019-12-13 02:14:35,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,450,381,60,1,2019-12-13 02:15:03,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,451,128,35,1,2019-12-13 02:15:57,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,451,128,35,21,2019-12-13 02:17:11,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,452,138,7,4,2019-12-13 02:17:54,12,Sanjaya
Created,102,3335,TR/INS/12/19/3335/00102,2019-12-13 02:08,,453,131,5,4,2019-12-13 02:18:47,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,454,639,340,2,2019-12-16 11:20:48,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,455,159,38.5,6,2019-12-16 11:21:47,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,456,108,9,24,2019-12-16 11:25:40,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,457,172,1.2,10,2019-12-16 11:26:12,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,458,174,0.9,10,2019-12-16 11:26:40,12,Sanjaya
Created,103,3417,TR/INS/12/19/3417/00103,2019-12-16 11:20,,459,670,115,1,2019-12-16 11:29:12,12,Sanjaya
Posted,103,,,,,,,,,2019-12-17 08:57:23,12,Sanjaya
Approved,103,,,,,,,,,2019-12-17 08:57:31,12,Sanjaya
Updated,100,3290,TR/INS/12/19/3290/00100,2019-12-12 08:47,,438,159,38.5,35,2019-12-23 09:20:03,12,Sanjaya
Posted,100,,,,,,,,,2019-12-23 09:20:14,12,Sanjaya
Approved,100,,,,,,,,,2019-12-23 09:20:22,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,460,157,38,16,2019-12-23 12:44:28,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,461,409,55,10,2019-12-23 12:45:04,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,462,109,136.84,2,2019-12-23 12:46:30,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,463,130,55,1,2019-12-23 12:56:25,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,464,172,1.2,12,2019-12-23 12:58:40,12,Sanjaya
Updated,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,461,409,55,6,2019-12-23 12:59:31,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,465,174,0.9,12,2019-12-23 13:00:43,12,Sanjaya
Updated,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,462,109,136.84,1,2019-12-23 13:01:14,12,Sanjaya
Created,104,3529,TR/INS/12/19/3529/00104,2019-12-23 12:41,,466,381,60,1,2019-12-23 13:04:08,12,Sanjaya
Posted,104,,,,,,,,,2019-12-23 13:06:21,12,Sanjaya
Approved,104,,,,,,,,,2019-12-23 13:06:32,12,Sanjaya
Created,105,3504,TR/INS/12/19/3504/00105,2019-12-23 13:12,,467,128,35,1,2019-12-23 13:13:40,12,Sanjaya
Created,105,3504,TR/INS/12/19/3504/00105,2019-12-23 13:12,,468,157,38,16,2019-12-23 13:17:12,12,Sanjaya
Posted,105,,,,,,,,,2019-12-23 13:17:20,12,Sanjaya
Approved,105,,,,,,,,,2019-12-23 13:17:27,12,Sanjaya
Created,106,3662,TR/INS/01/20/3662/00106,2020-01-16 13:42,,469,914,185,10,2020-01-16 13:45:07,12,Sanjaya
Created,106,3662,TR/INS/01/20/3662/00106,2020-01-16 13:42,,470,1468,35,6,2020-01-16 13:46:11,12,Sanjaya
Created,106,3662,TR/INS/01/20/3662/00106,2020-01-16 13:42,,471,840,20,8,2020-01-16 13:48:16,12,Sanjaya
Created,106,3662,TR/INS/01/20/3662/00106,2020-01-16 13:42,,472,639,340,1,2020-01-16 13:48:51,12,Sanjaya
Created,106,3662,TR/INS/01/20/3662/00106,2020-01-16 13:42,,473,162,41,40,2020-01-16 13:49:41,12,Sanjaya
Posted,106,,,,,,,,,2020-01-16 13:51:44,12,Sanjaya
Created,107,3662,TR/INS/01/20/3662/00107,2020-01-16 13:52,,474,1125,20,40,2020-01-16 13:52:27,12,Sanjaya
Created,107,3662,TR/INS/01/20/3662/00107,2020-01-16 13:52,,475,313,70,1,2020-01-16 13:53:07,12,Sanjaya
Created,107,3662,TR/INS/01/20/3662/00107,2020-01-16 13:52,,476,381,60,2,2020-01-16 13:53:37,12,Sanjaya
Created,107,3662,TR/INS/01/20/3662/00107,2020-01-16 13:52,,477,720,17,1,2020-01-16 13:54:05,12,Sanjaya
Created,107,3662,TR/INS/01/20/3662/00107,2020-01-16 13:52,,478,1567,587.5,2,2020-01-16 14:29:29,12,Sanjaya
Approved,106,,,,,,,,,2020-01-22 11:37:30,12,Sanjaya
Posted,107,,,,,,,,,2020-01-22 11:42:56,12,Sanjaya
Approved,107,,,,,,,,,2020-01-22 11:44:06,12,Sanjaya
Created,108,3662,TR/INS/01/20/3662/00108,2020-01-22 15:59,,479,1749,38.48,40,2020-01-22 16:01:05,12,Sanjaya
Created,108,3662,TR/INS/01/20/3662/00108,2020-01-22 15:59,,480,916,219.46,10,2020-01-22 16:06:48,12,Sanjaya
Created,108,3662,TR/INS/01/20/3662/00108,2020-01-22 15:59,,481,686,55,6,2020-01-22 16:10:03,12,Sanjaya
Posted,108,,,,,,,,,2020-01-22 16:10:53,12,Sanjaya
Approved,108,,,,,,,,,2020-01-22 16:14:26,12,Sanjaya
Created,109,3167,TR/INS/01/20/3167/00109,2020-01-22 16:18,,482,639,340,2,2020-01-22 16:22:26,12,Sanjaya
Created,109,3167,TR/INS/01/20/3167/00109,2020-01-22 16:18,,483,654,300,1,2020-01-22 16:25:38,12,Sanjaya
Created,109,3167,TR/INS/01/20/3167/00109,2020-01-22 16:18,,484,720,17,1,2020-01-22 16:26:03,12,Sanjaya
Created,109,3167,TR/INS/01/20/3167/00109,2020-01-22 16:18,,485,562,470,1,2020-01-22 16:26:44,12,Sanjaya
Created,110,3662,TR/INS/01/20/3662/00110,2020-01-22 16:28,,486,692,320,1,2020-01-22 16:28:36,12,Sanjaya
Posted,110,,,,,,,,,2020-01-22 16:28:46,12,Sanjaya
Approved,110,,,,,,,,,2020-01-22 16:30:02,12,Sanjaya
Posted,109,,,,,,,,,2020-01-22 16:30:31,12,Sanjaya
Approved,109,,,,,,,,,2020-01-22 16:30:47,12,Sanjaya
Created,111,3662,TR/INS/01/20/3662/00111,2020-01-23 09:13,,487,424,9,10,2020-01-23 09:15:45,12,Sanjaya
Created,111,3662,TR/INS/01/20/3662/00111,2020-01-23 09:13,,488,383,2,20,2020-01-23 09:16:51,12,Sanjaya
Created,111,3662,TR/INS/01/20/3662/00111,2020-01-23 09:13,,489,174,0.9,10,2020-01-23 09:18:09,12,Sanjaya
Created,111,3662,TR/INS/01/20/3662/00111,2020-01-23 09:13,,490,675,1.5,15,2020-01-23 09:19:59,12,Sanjaya
Posted,111,,,,,,,,,2020-01-23 09:20:07,12,Sanjaya
Approved,111,,,,,,,,,2020-01-23 09:20:21,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,491,162,41,130,2020-02-03 16:41:56,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,492,1125,20,80,2020-02-03 16:53:49,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,493,125,75,10,2020-02-03 16:58:33,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,494,109,136.84,5,2020-02-03 17:01:02,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,495,423,8,30,2020-02-03 17:01:42,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,496,383,2,60,2020-02-03 17:02:57,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,497,174,0.9,60,2020-02-03 17:03:55,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,498,129,45,2,2020-02-03 17:05:12,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,499,381,60,1,2020-02-03 17:06:24,12,Sanjaya
Updated,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,499,381,60,2,2020-02-03 17:06:41,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,500,313,70,2,2020-02-03 17:07:28,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,501,720,17,2,2020-02-03 17:08:15,12,Sanjaya
Created,113,3272,TR/INS/02/20/3272/00113,2020-02-09 10:16,,502,157,38,1,2020-02-09 10:17:30,12,Sanjaya
Created,113,3272,TR/INS/02/20/3272/00113,2020-02-09 10:16,,503,112,80,2,2020-02-09 10:23:45,12,Sanjaya
Created,113,3272,TR/INS/02/20/3272/00113,2020-02-09 10:16,,504,174,0.9,10,2020-02-09 10:24:49,12,Sanjaya
Created,113,3272,TR/INS/02/20/3272/00113,2020-02-09 10:16,,505,172,1.2,10,2020-02-09 10:25:24,12,Sanjaya
Created,113,3272,TR/INS/02/20/3272/00113,2020-02-09 10:16,,506,108,9,8,2020-02-09 10:26:51,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,494,109,136.84,9,2020-02-09 11:44:06,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,507,702,10,8,2020-02-09 11:47:21,12,Sanjaya
Created,112,3699,TR/INS/02/20/3699/00112,2020-02-03 16:41,,508,132,5,8,2020-02-09 11:48:21,12,Sanjaya
Posted,113,,,,,,,,,2020-02-09 12:30:02,12,Sanjaya
Approved,113,,,,,,,,,2020-02-09 12:30:37,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,509,109,136.84,1,2020-02-12 09:02:12,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,510,174,0.9,15,2020-02-12 09:02:52,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,511,172,1.2,1,2020-02-12 09:03:44,12,Sanjaya
Updated,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,511,172,1.2,15,2020-02-12 09:04:24,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,512,639,340,1,2020-02-12 09:27:46,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,513,160,73,6,2020-02-12 09:30:24,12,Sanjaya
Created,114,3747,TR/INS/02/20/3747/00114,2020-02-12 08:59,,514,108,9,8,2020-02-12 09:31:59,12,Sanjaya
Created,115,3272,TR/INS/02/20/3272/00115,2020-02-12 14:11,,515,114,103.77,2,2020-02-12 14:12:31,12,Sanjaya
Posted,115,,,,,,,,,2020-02-12 14:12:41,12,Sanjaya
Approved,115,,,,,,,,,2020-02-12 14:12:53,12,Sanjaya
Created,116,3772,TR/INS/02/20/3772/00116,2020-02-14 11:00,,516,700,18,1,2020-02-14 11:06:14,12,Sanjaya
Created,116,3772,TR/INS/02/20/3772/00116,2020-02-14 11:00,,517,101,15,4,2020-02-14 11:10:28,12,Sanjaya
Created,116,3772,TR/INS/02/20/3772/00116,2020-02-14 11:00,,518,159,38.5,20,2020-02-14 11:11:07,12,Sanjaya
Updated,116,3772,TR/INS/02/20/3772/00116,2020-02-14 11:00,,516,700,18,2,2020-02-14 11:12:19,12,Sanjaya
Created,116,3772,TR/INS/02/20/3772/00116,2020-02-14 11:00,,519,131,5,3,2020-02-14 11:13:09,12,Sanjaya
Approved,116,,,,,,,,,2020-02-14 11:15:05,12,Sanjaya
Created,117,3772,TR/INS/02/20/3772/00117,2020-02-14 12:22,,520,160,73,20,2020-02-14 12:23:56,12,Sanjaya
Posted,117,,,,,,,,,2020-02-14 12:24:07,12,Sanjaya
Approved,117,,,,,,,,,2020-02-14 12:24:23,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,521,639,340,1,2020-02-17 10:26:38,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,522,381,60,1,2020-02-17 10:27:16,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,523,108,9,6,2020-02-17 10:27:57,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,524,174,0.9,50,2020-02-17 10:28:37,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,525,172,1.2,50,2020-02-17 10:29:15,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,526,124,62,5,2020-02-17 10:30:19,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,527,422,5,20,2020-02-17 10:31:39,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,528,114,103.77,2,2020-02-17 10:32:57,12,Sanjaya
Created,118,3785,TR/INS/02/20/3785/00118,2020-02-17 10:25,,529,157,38,40,2020-02-17 10:34:26,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,530,1458,36.05,25,2020-02-18 11:27:10,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,531,1749,38.48,80,2020-02-18 11:57:09,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,531,1749,38.48,105,2020-02-18 11:58:12,12,Sanjaya
Updated,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,531,1749,38.48,110,2020-02-18 12:00:01,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,532,426,38.15,60,2020-02-18 12:04:55,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,533,125,75,8,2020-02-18 12:06:06,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,534,702,10,6,2020-02-18 12:07:52,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,535,132,5,6,2020-02-18 12:08:39,12,Sanjaya
Updated,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,534,702,10,8,2020-02-18 12:09:05,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,536,381,60,2,2020-02-18 12:09:33,12,Sanjaya
Updated,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,530,1458,36.05,40,2020-02-18 12:10:02,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,537,639,340,8,2020-02-18 12:11:57,12,Sanjaya
Created,120,3561,TR/INS/02/20/3561/00120,2020-02-19 11:32,,538,124,62,3,2020-02-19 11:34:15,12,Sanjaya
Created,120,3561,TR/INS/02/20/3561/00120,2020-02-19 11:32,,539,700,18,6,2020-02-19 11:39:45,12,Sanjaya
Created,120,3561,TR/INS/02/20/3561/00120,2020-02-19 11:32,,540,131,5,4,2020-02-19 11:42:36,12,Sanjaya
Created,120,3561,TR/INS/02/20/3561/00120,2020-02-19 11:32,,541,1465,2.75,20,2020-02-19 11:58:35,12,Sanjaya
Created,120,3561,TR/INS/02/20/3561/00120,2020-02-19 11:32,,542,157,38,20,2020-02-19 12:22:29,12,Sanjaya
Posted,120,,,,,,,,,2020-02-19 12:22:41,12,Sanjaya
Approved,120,,,,,,,,,2020-02-19 12:22:54,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,543,114,103.77,14,2020-02-24 12:34:27,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,544,700,18,4,2020-02-26 10:38:03,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,545,124,62,4,2020-02-26 10:40:47,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,545,124,62,8,2020-02-26 10:41:36,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,546,639,340,1,2020-02-26 10:42:54,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,547,1465,2.75,20,2020-02-26 10:44:55,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,548,160,73,20,2020-02-26 10:47:03,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,549,174,0.9,20,2020-02-26 10:47:44,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,550,172,1.2,20,2020-02-26 10:48:29,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,551,157,34,300,2020-03-01 22:30:44,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,552,125,75,20,2020-03-01 22:33:44,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,553,132,5,10,2020-03-01 22:35:22,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,554,702,10,15,2020-03-01 22:38:28,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,555,423,8,30,2020-03-01 22:39:46,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,556,174,0.9,60,2020-03-01 22:41:31,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,557,172,1.2,60,2020-03-01 22:42:26,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,558,108,9,20,2020-03-01 22:44:44,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,559,156,19.5,100,2020-03-02 08:58:54,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,560,128,35,3,2020-03-02 09:00:44,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,561,124,62,20,2020-03-02 09:01:59,12,Sanjaya
Updated,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,551,157,34,200,2020-03-02 09:03:13,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,562,700,18,15,2020-03-02 09:04:59,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,563,131,5,20,2020-03-02 09:06:33,12,Sanjaya
Deleted,123,,,,,553,,,,2020-03-02 09:07:16,12,Sanjaya
Deleted,123,,,,,554,,,,2020-03-02 09:07:23,12,Sanjaya
Deleted,123,,,,,555,,,,2020-03-02 09:09:05,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,563,131,5,30,2020-03-02 09:10:09,12,Sanjaya
Created,123,3853,TR/INS/03/20/3853/00123,2020-03-01 22:28,,564,422,5,20,2020-03-02 09:11:39,12,Sanjaya
Posted,123,,,,,,,,,2020-03-02 09:15:31,12,Sanjaya
Approved,123,,,,,,,,,2020-03-02 09:15:44,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,565,426,38.15,50,2020-03-03 11:42:12,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,566,1749,38.48,50,2020-03-03 11:44:58,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,567,174,0.9,60,2020-03-03 11:47:54,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,568,172,1.2,1,2020-03-03 11:48:19,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,569,129,45,1,2020-03-03 11:49:38,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,570,381,60,2,2020-03-03 11:50:14,12,Sanjaya
Updated,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,543,114,103.77,8,2020-03-03 11:51:54,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,571,124,62,6,2020-03-03 11:53:14,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,572,700,18,5,2020-03-03 11:55:34,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,573,131,5,5,2020-03-03 11:56:54,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,574,422,5,25,2020-03-03 12:01:27,12,Sanjaya
Updated,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,568,172,1.2,60,2020-03-03 13:57:54,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,575,639,340,1,2020-03-03 14:09:58,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,576,313,70,1,2020-03-03 14:10:37,12,Sanjaya
Created,121,3722,TR/INS/02/20/3722/00121,2020-02-24 12:33,,577,1552,300,1,2020-03-03 14:12:02,12,Sanjaya
Posted,121,,,,,,,,,2020-03-04 12:46:45,12,Sanjaya
Approved,121,,,,,,,,,2020-03-04 12:48:46,12,Sanjaya
Created,124,3722,TR/INS/03/20/3722/00124,2020-03-04 12:45,,578,313,70,1,2020-03-04 12:57:03,12,Sanjaya
Posted,124,,,,,,,,,2020-03-04 12:58:27,12,Sanjaya
